ccode1,cowName1,ccode2,cowName2,signDay,signMonth,signYear,EIFDay,EIFMonth,EIFYear,type,category1,category2,category3,span,renewType,renewYears,terminated,durationActual,endYearEstimate,asymmetry,categoryConf,UNTS,fullText,sourceType,source,factivaConf,factivaSign,factivaEIF,DCAid
230,SPN,260,GFR,13,3,1989,,,,sector,COMMISSION,,,,,,-88,,1995,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0592
230,SPN,290,POL,21,6,1994,21,6,1994,general,DCA,,,,,,0,,2010,1,med,,NE,treaty,Poland Ministry of Foreign Affairs - Internet Treaty Database,,,,DCADv1.0-0593
230,SPN,290,POL,20,2,1996,,,,sector,COMMISSION,,,,,,-88,,2002,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0594
230,SPN,290,POL,15,2,1999,,,,general,DIC,PROCUREMENT,,,,,-88,,2005,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0595
230,SPN,305,AUS,23,4,1998,,,,general,DIC,PROCUREMENT,,,,,-88,,2004,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0596
230,SPN,310,HUN,,,1990,,,,general,DCA,,,,,,-88,,1996,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-0597
230,SPN,310,HUN,19,4,1995,,,,general,DCA,,,,,,-88,,2001,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0598
230,SPN,310,HUN,15,6,2005,,,,general,DIC,,,,,,-88,,2010,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0599
230,SPN,316,CZR,7,11,1995,,,,general,DCA,,,,,,-88,,2001,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0600
230,SPN,316,CZR,16,4,1996,,,,sector,COMMISSION,,,,,,-88,,2002,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0601
230,SPN,317,SLO,19,4,1999,19,4,1999,general,DCA,,,,,,0,,2010,1,med,,N,treaty,Ministry of Foreign and European Affairs of the Slovak Republic,,,,DCADv1.0-0602
230,SPN,325,ITA,16,6,1980,15,4,1984,general,DIC,,,-77,-77,-77,0,,2010,1,high,,NE,treaty,Italian Ministry of Foreign Affairs - Database of International Treaties,,,,DCADv1.0-0603
230,SPN,339,ALB,27,7,2005,27,7,2005,general,DIC,,,,,,0,,2010,1,low,,N,treaty,Albania treaty series,,,,DCADv1.0-0604
230,SPN,343,MAC,13,10,2009,,,,general,DCA,,,,,,-88,,2010,1,high,,N,treaty,Macedonian Embassy in Spain,,,,DCADv1.0-0605
230,SPN,344,CRO,28,9,1999,,,,general,DCA,,,,,,-88,,2005,1,high,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0606
230,SPN,345,YUG,9,3,2009,5,8,2010,general,DCA,,,-77,-77,-77,0,,2010,0,high,,TE,treaty,National Assembly of the Republic of Serbia,,,,DCADv1.0-0607
230,SPN,346,BOS,20,6,2006,,,,general,DCA,,,,,,-88,,2010,1,high,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0608
230,SPN,349,SLV,22,7,1997,,,,general,DCA,,,,,,-88,,2003,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0609
230,SPN,349,SLV,10,10,1997,,,,sector,COMMISSION,,,,,,-88,,2003,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0610
230,SPN,350,GRC,7,2,1985,9,2,1987,general,DCA,,,10,-66,2,0,,2010,0,high,124688,Y,treaty,UNTS,,,,DCADv1.0-0611
230,SPN,350,GRC,,,1985,,,,sector,PROCUREMENT,,,,,,-88,,1991,0,med,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-0612
230,SPN,355,BUL,5,4,1995,,,,sector,COMMISSION,,,,,,-88,,2001,1,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0613
230,SPN,355,BUL,25,4,1995,,,,general,DCA,,,,,,-88,,2001,1,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0614
230,SPN,355,BUL,,,2002,,,,general,DCA,,,,,,-88,,2008,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-0615
230,SPN,355,BUL,29,3,2005,,,,general,DIC,DCA,,,,,-88,,2010,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0616
230,SPN,360,ROM,8,3,1994,,,,general,DCA,,,,,,-88,,2000,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0617
230,SPN,360,ROM,8,3,1994,,,,sector,COMMISSION,,,,,,-88,,2000,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0618
230,SPN,365,RUS,27,10,1992,,,,general,DCA,,,,,,-88,,1998,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0619
230,SPN,366,EST,23,11,1999,,,,general,DCA,,,,,,-88,,2005,1,high,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0620
230,SPN,367,LAT,7,6,2001,,,,general,DCA,,,,,,-88,,2007,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0621
230,SPN,368,LIT,25,10,2001,,,,general,DCA,,,,,,-88,,2007,1,med,,N,treaty,Ministry of National Defense of the Republic of Lithuania,,,,DCADv1.0-0622
230,SPN,369,UKR,7,10,1996,,,,general,DCA,,,,,,-88,,2002,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0623
230,SPN,375,FIN,28,10,1997,,,,general,DIC,,,,,,-88,,2003,1,high,,N,treaty,Finland MoD (personal contact),,,,DCADv1.0-0624
230,SPN,380,SWD,8,10,2003,8,10,2003,general,DIC,,,5,-66,-66,0,,2010,0,high,,Y,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0625
230,SPN,385,NOR,3,5,1985,3,5,1985,general,DIC,,,10,-66,-66,0,,2010,0,high,124232,Y,treaty,UNTS,,,,DCADv1.0-0626
230,SPN,385,NOR,30,6,2000,,,,general,DIC,PROCUREMENT,,,,,-88,,2006,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0627
230,SPN,402,CAP,1,3,2006,,,,general,DCA,,,-77,-77,-77,-88,,2010,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0628
230,SPN,435,MAA,7,2,1989,16,3,1990,general,DCA,COMMISSION,,5,-66,-66,-99,,2010,1,atypical,127667,Y,treaty,UNXX,,,,DCADv1.0-0629
230,SPN,435,MAA,28,8,2000,,,,sector,TREX,,,,,,-88,,2006,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0630
230,SPN,481,GAB,25,3,2010,,,,general,DIC,PROCUREMENT,,,,,-88,,2010,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0631
230,SPN,541,MZM,2,11,2006,,,,general,DIC,PROCUREMENT,,5,-66,-66,-88,,2010,1,low,,N,treaty,"Spain Ministry of Defense, list of MOUs and Agreements (web PDF)",,,,DCADv1.0-0632
230,SPN,560,SAF,22,10,1997,22,10,1997,general,DIC,PROCUREMENT,,,,,0,,2010,1,high,,N,treaty,South Africa Treaty Series,,,,DCADv1.0-0633
230,SPN,560,SAF,19,4,2007,19,4,2007,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,South Africa Treaty Series,,,,DCADv1.0-0634
230,SPN,591,SEY,14,9,2010,,,,general,DCA,,,,,,-88,,2010,1,low,,N,treaty,"Spain Ministry of Defense, list of MOUs and Agreements (web PDF)",,,,DCADv1.0-0635
230,SPN,600,MOR,,,1983,,,,general,DCA,DIC,,,,,-88,,1989,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-0636
230,SPN,600,MOR,,,1983,,,,sector,PROCUREMENT,,,,,,-88,,1989,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-0637
230,SPN,600,MOR,27,9,1989,20,12,1990,general,DCA,TREX,,5,-66,-66,0,,2010,1,atypical,127953,Y,treaty,UNTS,,,,DCADv1.0-0638
230,SPN,615,ALG,13,12,1989,,,,general,DIC,PROCUREMENT,,,,,-88,,1995,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0639
230,SPN,615,ALG,21,7,2003,,,,general,DCA,,,15,,,-88,,2010,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0640
230,SPN,616,TUN,14,12,1987,27,6,1989,general,DCA,,,5,-66,-66,0,,2010,0,high,126807,Y,treaty,UNXX,,,,DCADv1.0-0641
230,SPN,620,LIB,17,12,2007,,,,general,DCA,,,-77,-77,-77,-88,,2010,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0642
230,SPN,640,TUR,27,9,1999,,,,general,DIC,PROCUREMENT,,5,,,-88,,2004,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0643
230,SPN,663,JOR,13,12,2002,,,,sector,COMMISSION,,,,,,-88,,2008,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0644
230,SPN,663,JOR,13,12,2002,,,,general,DCA,,,5,,,-88,,2007,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0645
230,SPN,666,ISR,23,1,1997,,,,general,DIC,,,,,,-88,,2003,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0646
230,SPN,666,ISR,8,2,2004,,,,sector,RESEARCH,,,,,,-88,,2010,1,high,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0647
230,SPN,666,ISR,16,3,2010,,,,general,DCA,,,,,,-88,,2010,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0648
230,SPN,670,SAU,6,6,2008,,,,general,DCA,,,,,,-88,,2010,1,high,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0649
230,SPN,696,UAE,,,2008,,,,sector,RESEARCH,DCA,DIC,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",1,-99,,DCADv1.0-0650
230,SPN,710,CHN,3,5,1989,,,,general,DIC,,,,,,-88,,1995,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0652
230,SPN,732,ROK,2,3,1992,,,,general,DIC,PROCUREMENT,,,,,-88,,1998,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0653
230,SPN,732,KOR,18,11,1993,,,,sector,PROCUREMENT,,,,,,-88,,1999,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-0654
230,SPN,732,ROK,12,12,2006,,,,general,DCA,TREX,,,,,-88,,2010,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0655
230,SPN,800,THI,18,7,1994,,,,sector,COMMISSION,,,,,,-88,,2000,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0656
230,SPN,816,DRV,21,9,2010,,,,general,DIC,DCA,,,,,-88,,2010,1,med,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0657
230,SPN,820,MAL,17,3,1997,,,,sector,PROCUREMENT,DIC,,,,,-88,,2003,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0658
230,SPN,820,MAL,1,6,2004,,,,general,DCA,,,,,,-88,,2010,1,low,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0659
230,SPN,840,PHI,17,3,1998,,,,sector,COMMISSION,,,,,,-88,,2004,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0660
230,SPN,850,INS,,11,2005,,,,general,DIC,PROCUREMENT,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-0661
230,SPN,900,AUL,24,11,2008,,,,general,DIC,,,-77,-77,-77,-88,,2010,1,high,,N,treaty,CUADRO DE ACUERDOS BILATERALES FIRMADOS (DOD),,,,DCADv1.0-0662
235,POR,290,POL,12,7,1995,16,5,2001,sector,COMMISSION,,,-77,-77,-77,0,,2010,0,high,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0663
235,POR,310,HUN,7,10,1996,20,9,1999,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0664
235,POR,316,CZR,26,4,1996,6,1,1998,general,DCA,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0665
235,POR,317,SLO,12,5,1999,21,7,2003,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0666
235,POR,345,YUG,25,7,2005,,,,general,DIC,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-0667
235,POR,345,YUG,13,2,2009,9,1,2011,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0668
235,POR,349,SLV,16,9,1998,21,5,2003,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0669
235,POR,355,BUL,,,1995,,,,general,DCA,,,,,,-88,,2001,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0670
235,POR,355,BUL,,,1995,,,,sector,COMMISSION,,,,,,-88,,2001,2,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0671
235,POR,360,ROM,10,7,1995,20,8,2002,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0672
235,POR,365,RUS,4,8,2000,12,6,2003,general,DCA,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-0673
235,POR,368,LIT,8,6,2002,,,,general,DCA,,,,,,-88,,2008,1,high,,N,treaty,Ministry of National Defense of the Republic of Lithuania,,,,DCADv1.0-0674
235,POR,369,UKR,24,6,2008,15,10,2010,general,DCA,,,5,-66,-66,0,,2010,0,high,148689,Y,treaty,UNTS,,,,DCADv1.0-0675
235,POR,402,CAP,,,1984,,,,sector,TREX,,,,,,-88,,1990,1,atypical,,,factiva,"Wires, newspapers, transcripts",1,-99,,DCADv1.0-0676
235,POR,402,CAP,13,6,1988,3,9,1991,sector,PROCUREMENT,TREX,,3,-66,-66,0,,2010,2,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0677
235,POR,403,STP,21,12,1988,,,,sector,PROCUREMENT,TREX,,3,-66,-66,-88,,2010,2,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0678
235,POR,404,GNB,5,3,1989,16,9,1992,sector,PROCUREMENT,TREX,,3,-66,-66,0,,2010,2,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0679
235,POR,435,MAA,22,10,2010,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-0680
235,POR,540,ANG,3,10,1996,8,4,2010,general,DCA,DIC,,3,-66,-66,0,,2010,2,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0681
235,POR,540,ANG,23,9,2003,,,,sector,TREX,,,,,,-88,,2009,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-0682
235,POR,541,MZM,,,1982,,,,sector,TREX,,,,,,-88,,1988,1,atypical,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-0683
235,POR,541,MZM,7,12,1988,,,,sector,PROCUREMENT,TREX,,3,-66,-66,-88,,2010,2,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0684
235,POR,541,MZM,5,3,2010,,,,sector,TREX,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-0685
235,POR,600,MOR,23,9,1993,26,1,1995,general,DCA,TREX,,5,-66,-66,0,,2010,1,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0686
235,POR,615,ALG,31,5,2005,22,10,2008,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0687
235,POR,860,ETM,8,3,2004,20,5,2002,sector,PROCUREMENT,TREX,,3,-66,-66,0,,2010,2,atypical,,TE,treaty,"Portugal Attorney General's Office - ""TRATADOS""",,,,DCADv1.0-0688
255,GMY,290,POL,25,1,1993,,,,general,DCA,,,,,,1,18,2010,0,high,,N,treaty,Treaty,,,,DCADv1.0-0689
255,GMY,315,CZE,25,6,1992,,,,general,DCA,,,,,,-88,,1998,1,low,,N,treaty,Ministry of Foreign and European Affairs of the Slovak Republic,,,,DCADv1.0-0691
255,GMY,316,CZR,24,5,1993,24,5,1993,general,DCA,,,-77,-77,-77,0,,2010,1,high,,N,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0692
255,GMY,316,CZR,31,7,1996,31,7,1996,sector,TREX,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0693
255,GMY,316,CZR,23,7,1997,23,7,1997,general,DIC,RESEARCH,,5,-66,-66,0,,2010,0,high,,NE,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0694
255,GMY,317,SLO,8,2,1994,8,2,1994,general,DCA,,,-77,-77,-77,-99,,2010,0,high,143346,Y,treaty,UNTS,,,,DCADv1.0-0695
255,GMY,317,SLO,8,2,1994,,,,sector,TREX,,,,,,-88,,2000,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0696
255,GMY,317,SLO,14,5,2008,,,,sector,TREX,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0697
255,GMY,341,MNG,3,7,2007,,,,general,DCA,,,,,,-88,,2010,1,high,,N,treaty,Treaty,,,,DCADv1.0-0698
255,GMY,343,MAC,8,4,1997,,,,sector,TREX,,,,,,-88,,2003,1,atypical,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-0699
255,GMY,344,CRO,23,2,2007,,,,sector,RESEARCH,COMMISSION,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-0700
255,GMY,345,YUG,12,4,2006,5,8,2010,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,National Assembly of the Republic of Serbia,,,,DCADv1.0-0701
255,GMY,349,SLV,17,9,1996,14,11,2003,general,DCA,,,-77,-77,-77,0,,2010,0,high,,TE,treaty,Slovenia Legal Information System,,,,DCADv1.0-0702
255,GMY,349,SLV,23,10,1997,,,2003,general,DIC,DCA,,,,,0,,2010,1,low,,N,treaty,"Legal Service, Secretariat of Secretary General, Slovenia Ministry of Defence (personal contact)",,,,DCADv1.0-0703
255,GMY,349,SLV,6,1,1998,,,,sector,TREX,,,,,,-88,,2004,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-0704
255,GMY,355,BUL,28,3,1994,,,,general,DCA,,,,,,-88,,2000,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0705
255,GMY,355,BUL,7,7,1999,,,,general,DIC,PROCUREMENT,,,,,-88,,2005,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0706
255,GMY,355,BUL,,,2008,,,,sector,TREX,,,,,,-88,,2010,2,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-0707
255,GMY,359,MLD,18,3,2003,,,,general,DCA,,,,,,-88,,2009,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0708
255,GMY,365,RUS,14,6,1996,14,6,1996,general,DIC,,,5,-56,3,0,,2010,1,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-0709
255,GMY,366,EST,,,1994,,,,general,DCA,,,,,,-88,,2000,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0710
255,GMY,367,LAT,14,9,1994,,,,general,DCA,,,,,,-88,,2000,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-0711
255,GMY,368,LIT,1,9,1994,,,,general,DCA,,,,,,1,16,2010,1,high,,N,treaty,Treaty,,,,DCADv1.0-0712
255,GMY,368,LIT,17,2,2004,,,,general,DCA,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-0713
255,GMY,368,LIT,20,9,2010,20,9,2010,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,Bundesanzeiger,,,,DCADv1.0-0714
255,GMY,369,UKR,16,8,1993,16,8,1993,general,DCA,,,-77,-77,-77,0,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-0715
255,GMY,369,UKR,16,12,1997,6,2,1998,general,DIC,,,5,-56,3,-99,,2005,1,atypical,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-0716
255,GMY,371,ARM,8,6,2007,5,5,2008,general,DCA,,,5,-56,1,0,,2010,0,high,,Y,treaty,Armenian MFA,,,,DCADv1.0-0717
255,GMY,373,AZE,10,3,2006,,,,general,DCA,,,,,,-88,,2010,0,high,,N,factiva,"Wires, newspapers, transcripts",,-99,,DCADv1.0-0718
255,GMY,375,FIN,27,1,2003,,,,general,DIC,,,,,,-88,,2009,1,high,,N,treaty,Finland MoD (personal contact),,,,DCADv1.0-0719
255,GMY,380,SWD,6,6,1994,6,6,1994,general,DIC,,,13,-44,-44,-99,,2007,0,high,,Y,treaty,Swedish Government Publication - Sweden's International Agreements,,,,DCADv1.0-0720
255,GMY,380,SWD,28,4,2009,28,4,2009,general,DIC,,,10,-56,5,0,,2010,0,high,,Y,treaty,Swedish Government Publication - Sweden's International Agreements,,,,DCADv1.0-0721
255,GMY,560,SAF,4,10,1996,,,,general,DCA,,,-77,-77,-77,-88,,2010,1,atypical,,Y,treaty,South Africa Treaty Series,,,,DCADv1.0-0722
255,GMY,560,SAF,25,6,1999,25,6,1999,general,DIC,,,5,-66,-66,0,,2010,0,high,,Y,treaty,South Africa Treaty Series,,,,DCADv1.0-0723
255,GMY,616,TUN,30,10,2003,30,10,2003,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,Bundesanzeiger,,,,DCADv1.0-0724
255,GMY,640,TUR,27,4,2009,20,8,2009,general,DIC,,,1,-66,-66,0,,2010,0,high,,TE,treaty,Bundesanzeiger,,,,DCADv1.0-0725
255,GMY,663,JOR,24,8,2009,24,8,2009,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,Bundesanzeiger,,,,DCADv1.0-0726
255,GMY,696,UAE,18,3,1997,,,,sector,PROCUREMENT,,,,,,-88,,2003,0,med,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-0727
255,GMY,705,KZK,2,10,2001,2,10,2001,general,DCA,,,,,,0,,2010,1,med,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-0728
255,GMY,712,MON,13,11,2008,13,11,2008,general,DCA,,,,,,1,3,2010,1,high,,N,treaty,Treaty,,,,DCADv1.0-0729
255,GMY,750,IND,,,2001,,,,sector,COMMISSION,TREX,,,,,-88,,2007,0,med,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-0731
255,GMY,750,IND,6,9,2006,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-0732
290,POL,315,CZE,27,2,1991,,,,general,DCA,,,,,,-88,,1997,1,high,,N,treaty,Ministry of Foreign and European Affairs of the Slovak Republic,,,,DCADv1.0-0734
290,POL,316,CZR,13,4,1996,13,4,1996,general,DCA,,,-77,-77,-77,0,,2010,0,high,,NE,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0735
290,POL,316,CZR,27,2,1997,27,2,1997,sector,TREX,,,-77,-77,-77,0,,2010,0,high,,NE,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0736
290,POL,316,CZR,12,9,1997,12,9,1997,sector,RESEARCH,,,-77,-77,-77,0,,2010,0,high,,NE,treaty,Czech Republic Ministry of Foreign Affairs,,,,DCADv1.0-0737
290,POL,317,SLO,9,6,1993,,,,general,DCA,,,,,,-88,,1999,1,high,,N,treaty,Ministry of Foreign and European Affairs of the Slovak Republic,,,,DCADv1.0-0738
290,POL,317,SLO,28,12,2000,,,,sector,TREX,DCA,DIC,,,,-88,,2006,1,med,,N,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-0739
290,POL,339,ALB,13,11,1996,13,11,1996,general,DCA,COMMISSION,,-77,-77,-77,0,,2010,1,atypical,,N,treaty,Albania treaty series,,,,DCADv1.0-0740
290,POL,339,ALB,18,7,2003,30,5,2004,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,Poland Ministry of Foreign Affairs - Internet Treaty Database,,,,DCADv1.0-0741
290,POL,343,MAC,5,9,1996,,,,general,DCA,,,,,,1,15,2010,1,high,,N,treaty,Poland Ministry of Foreign Affairs - Internet Treaty Database,,,,DCADv1.0-0742
290,POL,343,MAC,21,6,2010,21,4,2011,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,Poland Ministry of Foreign Affairs - Internet Treaty Database,,,,DCADv1.0-0743
290,POL,349,SLV,22,9,1998,11,3,2000,general,DCA,,,-77,-77,-77,0,,2010,0,high,,TE,treaty,Slovenia Legal Information System,,,,DCADv1.0-0744
290,POL,350,GRC,3,11,1992,3,11,1992,general,DCA,,,,,,0,,2010,1,low,,NE,treaty,Poland Ministry of Foreign Affairs - Internet Treaty Database,,,,DCADv1.0-0746
290,POL,350,GRC,29,6,2004,,,,general,DIC,,,5,-66,-66,-88,,2010,0,high,,Y,treaty,Poland Ministry of Foreign Affairs - Internet Treaty Database,,,,DCADv1.0-0747
